Link,Price,Discount,Number of Ratings,Number of Reviews,Store Rating,Number of Store Followers,Available Coupons,Average Rating
https://tka.tiki.vn/pixel/pixel?data=_MxkOJv8FlSML8FSUgpf69--CX_ooWW_w3LWs9i86a2ezIv-usAwKl32lbwp_OLzY9vIk1J7wWWpmnooVbxoDecjlgztL81GjoiHcNzlBS1aCwYCP8YEZidl3rv1K9KIecknQn6lHCooxOQPSw-uHTJQaAFHItT6YkHerUiasjxxtH-IsgIPL_3xv_8lNyUfZzu9DoSo4pEHodrVHsBdNienf7KGHpmX7WXOR8L4fYy4zYQCUIa90osgVo3eIC6IIof9fxPYEgar6FcFaTDtyqiwwVX_Q8dXrlTs4iHhr0cTltz3chMca4X5YmMaHnCu3l4ZaVticNE0gK4noVkre-WYb8KnV6iICymyGZiK_-K0mXJnjsyj6DEF8yUYEOaI4MDFzZfuqySl6ltNf6DgTx2JDM1WwxFvK-p7jedqbPdWDOO_yZ4deHtvycAYwDrNDY-aqcTLcvFPBOZwxW38vHZXn0hqTI4Wn3BtJf9OwljYtAgXbnQpnRF7zfqycjs143R9KUqNIFagVy6ekzR7cuS4R5YxnZorsMzPZtLyD9nNFUNonazB_A1kd5AAj1ToHVWE5iVJNhF6DHVi720FcFBLz-YFX_vXs66ULhlmNNJBg-pBMGputzXO6swFrYmCJECOcMRvn-Nbvut536mMg5OYGbIc1DUPLtTh_WObOBH5eL6-9dzHye07gMcgXhM61mqChhcMNrIVp_RNmpJgPerz9tqiw_K_-yfUIqN5Pa1BZGAHIPv1XZdAGyd8qj9WqRyNwxVvk_shwFtblvf6PBsTIEqV3PsoPG4y5rbs6SBtN4ngztaLUiYLwXOikmFWuISTbGSkiGOqKRk-KlVIN6CRb_RBhJZVSGkehWg23NZZblFha4YunKhhQq2pHkVPD98gnYlRzHTSmHawiRTnjWNE3_SBQSjpr6UfsuvRTr37kiLqXfPalZL4ySqehBzaJTjreQm-RP-iBmyFeX4OdvEeMjHLk1mO0fTcZH1vuS0-YCRiGPX_Mv99CVSN1a7dUDnUOn1vu-cXVqUkngIDtLTaEfBcFV0T3w85BfYpeYslxfvyQW380VBN1ugqWvTUK1mIjUM6v7K6cjvMtCXOUwl-q970jvpS-cAJkaSymI3PKYVFvrrcscg3Mkkt70M_V23mtkAX6p85P_ESQOtF5aNoqHyEjqf1kIouh7xlSWrGYCeGEXeUzQFVnneTFJQCJL6zTDAgX6PPFpAWN8pj4gmSYEvktMAqEk4BOWTC4CPg4z5B_0TryJSVX0gBO1scfYyca094sp7AhJNuyVbkQ_zHF8fO3E33C3poNzg7KF23XMs4wQD1JMpyLim3LtFNMvGNeKPMhUkJaukvuPYRLm7TqY6DTNDsTrLbzlqQY-AgBzIH2cmWQuz8OzyjN_99tCHMOGTpFRp4hUnOAar-UbUgQHFLGVT8GcXB7Qiz_2_QL_DXfsY1QosxUz5PCBEcvoBZIf3yJKxXT1v1na_XBb7ehwQqERaowjJ9lJIZR7yYHmlGJG0YX3BBKwWrJQVJ-q9ynYHkb1m10WhnlKN4vjdS26cDr_Q1Upl92rrvhPWjfakSD_qHiX4my7xXNuaJSZ5szvVztEd928xpOL63nj5cGEkUvOXrix_ihUesaX53rCJJH9S9qVdRxZgbeb8sJRyj9UP7wqP-smzsfHvh-MhQ_mA_Llf4ZWu6wrWK4tmg4w3HsnDDB1jBJwivLnVRc_vAF-dTHH5AIkZyJ5Stbj_ZSpaeEMz7bcI5A9Gfvlp5cyXJE9A6UBCCnoFVjHzQH2ECi-Y&pos=16&reqid=2Y1uyEbgquYr91oM&type=CLICK,239.000 ₫,-10%,32,1370,4.6,6246,4,0
https://tka.tiki.vn/pixel/pixel?data=sSS-5ClAm_1gJAh-891Fb_pvesOpnsfLZCUkbcZX9tPbDjIxdQtJ9bCi2mhRWVt5l_kuRo-vhsBKX4G1CxDvII5RxAKMT0LqITrWZAnddd5J25LupZSoZZdzJG3XXzkR4-SUTMKrUGj0zFJw-uxdZcXvkRabUrQ8A59HpK3cjRp6Z2gZlRar9uQ1TsZT7LqCDDbDqYrmf0w0gEnIn3PNbSr_5FHB8UNdaZlMCrOf-7ji72lzyyWg-ewON4xqoG8YLVqiZrZiKa9hjcY1LqqNhtPdcJs6KdX-IUnB447QZa3pwlFmNNPnkhFGm96CHLl9GA4jWeEsmVL0DAwBpv02zHltE6wJqbKcjumUT9zXSzIoczEQQ4Fu7MwoU_L0hsni2E0R_j5Oh7TiA4e5CiV-ZsWIHY7TW9hIuz3Tkf-u0Uo5mk8u9gpOhWgH8aV5LV2l3XlYMUszAlEZDbD0NwRf_2Ceyd7tqmbcqy03YyTvWFhLOhxhVAsycjtk7w_cnD7quXcjnlQ5ZYHKV9l0XF3URY2GCB4KyAsuwALh06Rs-6WbscGyTbvwzye4frW2QEsHR0vumAhDf1CkR5YyfJ0YqFA5xurvv9T_lLxHo7Zr9VB7OJCljPJ-LI1rEMhOXgfeURNw4snd1qOoF4wAw-6MLXhx-cukGwdVkuySsxcjob3S66tgHl1ez2SYGN1nn30MUhfIEGpKZ9C7irwWw81qTBHucClcsnRL7AXBmOF4H2XACpXNdvM4xBSQRPhK7lff07ssCHuG4DOySTs7K_4VuaDr3R4jEMy3v_J0ZK-0RohbDDvj6Tu68udUtYyNY5CqwTm1UBKQKYZGpJyGkY2RHhKSacXvkgwkCkfXSuw9MarCMDsRHubcAebvMh2QO7Ibbz6TDZ4-UiRSz2Cc9ACJPSFU795khsIYWGtBaXlKO3sEG7Da_ku5eYmyktmhX_XfGWYXFbNghnsCSzyjfhNLvUbkeO-WagA61yjSL_LFdXvIg8u8vBYRIwY1EHrR7Rx29MWUHaPethaBFT4vJJV3ilWPls0NymI0dlvSCFCAaXMM9Vzzcvp4QBWl6-CoF4tkMILML7YIBpt2mqjWbb0JjeiDRg_IGM4bev1c8gRCk-6WAAmd0znFqqQKIDa2qMUkWuBClxdGFQemhRvGxyO0Mt0DTqIuN_xQiyeKubNCY4YeBzuuPUxjhEnDG5JHFEZwPyj-F1LC56Ifpm8ywkKTMd1dyqpZiCPI4fTWR9Udt7tN2l2giQoN_j28-DYzMPrl6R0b31D5OGkPmFFtiFgRVBVQvBeyG0whwbsTj2NA1c9E49fn50D2O99C1zfRIaJ4_UYKynQGnpLss81DXKxM9e5Ala_G0db1a1oqukboOIbIoid0dyeWfFVmthMQ_wGb5bkytD2IVc4rz77bX6bCE_a0_1l2Vt1r4_MiQgRGAIkV4egiilUE_WuQYGVe-XXSsewwrGuqauIIjCCSm3hC7EDPbIsgtxxNFg-LET-FAed__dORIKYB0v4ptzjyq3LKQoF2ZcxMRtoADjqdbb5X2V1kJrEK0iIjq_KAtCCimh_A7EkkvHc9-DKOVnBE_yeGevx8SlDmv9HvnFzJxehuhzRKXhIBlABsdSsmwC239-zwROViRhKkghvZhG28eLMWVnB5umHdLjcGwvEhZkQowRUTw04CQ1FVZX0gnMuEwdWtvEd6gaw9REc6t7vzhbC-YRPBO9OQD3s2zMdb1V-BQGPp_czD4xv9o5RDnsXW-r91QlRbzybizu3rHgSSjovADp_Z4w&pos=5&reqid=2Y1uyEbgquYr91oM&type=CLICK,89.000 ₫,-6%,398,1724,4.5,7884,1,0
https://tka.tiki.vn/pixel/pixel?data=nolTupqt3zZ3In8ed60FuRYlG0mXPh88FEQ7bJjug5mjYFIgYGHSQDVA7WtETOZcbxDOJkx8zceJ1XvrI1CqAbGkcyGpgQ4UKbB-45pPQdmT8pxMZLjJaJm9DFgT7YGcuhJgqk2ULGihj_-x_utG_lsoos_hBfNOsfB3knRk7xrRAcNPj4z6FTBVn_XecdRRXhHJOLpguL3e0nJ1ubmyvIZtudVQpD8kVfBbBbLr9RBtqHQjafUn6vyZ2Z3wyhtRshGc322_bDlqwrqU-t9B7jNtu-Vu0CGM3Lz-ieZ49CBhRiiP7rJSyz_JRko9G75xtnukFqC5nmiEsAARL0b7IbzGfAkSikiJlpfyFiVU3k-W-fxDn6T3-Rd-nkMFBXA_AQP7fss8KxwTWhDLYujoQOUbfe72GWGBlON4nv0X_J01uWZfY9dIz2-urjtujcnQ8uPsmcoCcwunOvoD6psT_ywKP_V9O5i5Xb8rmsUD5XYBymLzoDlBj9hxJS8B0yNw1wlUj9Sny4MgK7KII_1j0luP3wpPM9Eu-i60H4_tmo1O1qYPd7qgM48oZ6qWFS0RGLj5YTOXUDOclXs14FY481Yoh_73qDPbsRhTj_CAxYL2LggDl4JYh5trLek8qmJGskz3sMnfc9Fw0XK9z1APTdO-BFVmOqv5CbwVrxfOvqNXHTPqnH83L_JEAcpeKyBgj9Nr1nrU3SOIP958LyevjQ0kALKtkoRbquyLh3jlee16yAG7qU-DFPYp6jSyIJweG1MeYr9mD5M0j45mKAArt0UXibl0pSHAx75RJggDitvMAxgGanvN7sj8W3l2FVmDewIOACUBP-eogQztvqXlHTbRinnPZtGcJoplQO8zAzhDjGXQiGOd_nbaSLDzH7iBTdClMcI8S-WZ_DHiluT7n-Eftev8bvaCfQplJLj4ZJu46R4-p0C05Srzob89TxfI8cqclmNeeCPMgcwnVsO6CmhXWYZZei4nU3F2iI-lWc3IEuFicdx27GN_-8GVjusvQfzuJZN_jjyLnUcBf4mOYqybuspEdz9-c2n3a0j27f6QDzncik-f4wSMk0mY1SpM_jXhInqiIwm03eIvhHVXKaI60vsgFzbNxtuPcvHhV7czh5D3BD5wWN-YAXVpjtGym4oFCJozg14XUD_9QTQCVfTRg4wKKE1OBXSJA_OFmv3SuluPA1Vx_TJZ0YpOcXQ3Jg5hE2Hs4Zs0Lkr8srbXCZI2BwW1XyGfukf3jzebmuNQjMOQdG2VdVxh02RlZIZxu-L4tOImWa3uihyetp4NQoC5x5cW7zqUAbEpBvsM8XIlK0FcFRCqGzojDciRMH2HPw4dM7pXm5eK5LkHRSRWiPFXl6_cnwnqvo1xnzTHgqzwcC7HgN97ABDzN9yjEywp6Re91oT_0w4KHKznGrqasQY0SoPJDZSgKucTkFFZjB4rcOCo6tG5A6453gssrPKU31GjeBoapFDkXZ4EWA80MvMFam5Q6kreLuFIxmKt69EaqeoE2_-EzvQXXgtV1FbYbWZHC357k1QiqJ4x9dXR4boKFv8rNfN0ns5yZavj3viORs_0fyTV4-9xByBLMnoecraQxuzCvxaz-olJWTl4v-sJXbFgChrCE1zOKCjGbau1fppG0vsYlFvUqop7OWfeE7eh6rODVhFpeIC3PL4he-PZjnSjz62ifb7bGKI-VbLq2uHhk4gfwK_mF6Ce88McFnVh6u0K0JE4Hd02Mau6sw9Hku0VMTkAkgdTi17FCZ0UVzwsRcSpd43Gc383JmZArfU2guNhhOFHr5xbar87-DMyS66HkS-tD8Ua9tXH6ijdWysRpK79b7KBxxwBbrR9jA22x3zMs8AByq1rEjz15RXfEpVpLmO2lz1QbJnI6foS79r6cyP6TkbIinHDWCmihRTmU7v09mZXkJgYdaQdiI93ptEx4DFGwy8VWX-bZKcUiyqwH71lvaM0_5-wwp9I9T271cH6zbbIMGtOhyyZnrxEYbqvkLvmIKbzFv0FUn_QjE2HsXX8gRRlO6UGAqgpUrkdE_xpVLNgpm-yWuyJvZkAgWn-D5qUlz1zL56XFZkUydaZsq5SjsFIjt4Foq6oYnNLsGx9F_eT-QFcoEFUvCsLvcxlWF3jEcEfyT6XQj7jwsPX4bG6om-N91x4opkX&pos=17&reqid=2Y1uyEbgquYr91oM&type=CLICK,99.000 ₫,-45%,514,227,4.5,263,1,4.4
https://tiki.vn/combo-3-qua-n-lo-t-nam-boxer-so-i-cotton-organic-me-m-mi-n-thoa-ng-ma-t-co-gia-n-4-chie-u-mrm-manlywear-tang-doi-tat-nam-cao-cap-giao-ngau-nhien-p52184516.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303230600_MD_batched_PID.52184520&itm_medium=CPC&itm_source=tiki-reco&spid=52184520,239.000 ₫,-10%,32,1370,4.6,6246,4,0
https://tka.tiki.vn/pixel/pixel?data=0qFMyrE2xLllgv6YUo2O01HfYnSKcT_oK7etiQMsCgIK8ABI1u85jT15STWJgf-URSiJR1CsN1xu6DgvbUlIo-brmyFf9RpBXeS14acqDwYZRfyoHDGDUXrKeGwiIBg20Q07t9vv6xmcjZ2jZI_PyRBvNbER9necLPAqVdOwm5aTXCKw12H1HZqlaZISQ26mZ5VACZhU0Ro2ubsdFzh2ZIcAhIxwZP0I6g_62Wk22_gsg8utyo3X3JOnOUQTteoPyUz_YGOug-nrywWljMG6fcKFYLaVHssRBU8Z65l0eW3lSb-qD9yuOHW_XGOiZKaIAz8cy0VlojZZdbxdd8qGgzgug9U21_wFwGxrl8ZonvsQEWXPKgp7_FujnGIG8Oa21-aVBsKOLunc0Wlb7XrNMdyE7izVyg0GZde4my0WwoW4buCZId2MQa4jc4cjdOUYgthm9MeV1zWYmzHj0ZqyZeTCAQ1TaxaAN1YYwrFRyOSAeYh5nA4MCRkXDjSXkPsZlz5clBqmP5A2lP5728wG2c5zcv2sRIkoWi4XnJg1sGiA5C5QNZNcUBickob024Gomom3mVmTVa7jC4UYGDx7-ketZBZZmek6eAFpjY9MwETAyeESNM7ctbzbsWfJpSu_inudM4f7zBrtUX39C-5SuE7LkwrCAelSmMBsgUG0jrXylCky9zsHBl_-SnOp4yMsk7u5jmbqG3nqZwA_vdAoZLQLRxu2z7k_c6x-IdDqV0akMgJplstkiofinYADqLaZ6X-iuUoXY6-KEddgQll0Z8kSrv9EyXJW33if12ZoPWF6u_b7QVmp3bitf9oTUiz6cQ9z7rHDgU2ySiYSUhnwRTxFMfOjInNzIStdyTrnGyHnfFhLGoV44LsYWWj9d8dsI7Y1rqxDzmcsGj0OOmMRATk0SlX3f_tnfmHuUbkAid4UqkFaDQEqRS1mNbZ_pprHQ4mGxppJN36tRZ1YqiNA2GfgQeoqPrmU_vtw_DAMuav0Kz14Q3eG6GDXzS0xFcS5EXtSAPOR1UhjYeSreE_mC1g9ppaiQZ3_nVUzjIsmAP3WeTJHcwMptX9eAXLeagzEZ4JTorvBz26OTPwpyoUb01uC0HkvQTe_UmPr3IZxcAVhe9bOaKIaer2nV8Nd396FStStWeRIq_sk6vHLx72TomqguMiP5-I5Lq3fsvVFF3eEY6K92yXCh012gHdl05YF0YdTgwSrzPgTSa0v0eygGaa089LmWPpf238pS_z-8pTDtor6aHgkeLsEzdDFPbKLhX024OaV7rV_OaI-dbRcVlyVxpw4D7kwAfMhEQ0aPiQVeEdyjLWDMtruh5PxSNrgtI-kFeWsFeNI4PUjPeTdHXOW3cPD-pwW8yr5toemkoIRmV0by8-TvvD_VQ3d6NAKpceKdq5nOjjIELOgwEesLi_1zy2By-6arJR1B2aXClDtPi7_BdNDgzNF5G-sC_bgVnQVI1napkYJ1ejXRobtKv-UraW6PWjgr2gsbJN9tyWYe6W2LNiIMx3WRIP2YPMigiMdyYUM9DVsss7WUZiz4x93zlJ-0hdzqVgITSR_r0etd_Rf1nMFu8TlD0vCK6PPfQQKUXdgAObEwylKyXTs4ovzMAYY3snPLkLAzEXX6hA0YMXnPfSGLUu-8PAnpRMMgpzzQF0CQNCNOfbkYwXug_7hNEm6huEm1LpoNLcJJrmFUR7xhA39xEnj3knj10DxYMShfMLjcCie03wOdglHE9SpisPOYebTbGXNouSs09HgzVdI5kKhlE9SLjQneiEH45usx4E0vgC1WUduLWYBWWEbHjz6PERZe-6hwguYElKsHdn6gBUFzZ_7VGUQpFzTDVB1oRx2ZN6pOKbWxewj0KQ1LAjPm-VFO5YbTTgeQklXGhc2ikiRokFE&pos=19&reqid=2Y1uyEbgquYr91oM&type=CLICK,99.000 ₫,-45%,514,227,4.5,263,1,4.4
https://tiki.vn/combo-5-quan-lot-nam-nhieu-lung-hieu-citymen-p7599073.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303230600_MD_batched_PID.7599075&itm_medium=CPC&itm_source=tiki-reco&spid=7599075,239.000 ₫,-10%,32,1370,4.6,6246,4,0
https://tka.tiki.vn/pixel/pixel?data=xHMCyGtdzZo47iLNQ7giyh0KjVg9ezkLODIVjGYaL5dhehm9fbyqnxPflR1mbF7NlnEwTbXP71-XFrhtZH2ZBt0luKwA4ZDs4MLaJR7PXVncogCU9Mr4SMjYT09IK35t3TSH8rxzvEXts6FZV1fk3pScmfgWFuIQedl8pgs_N-n6rYPxmP6xGs5-GoRh4ohFh2R92ErLbnQjYe240q6j-EUrn6yV5olfHnUQ3zhTA-At_Gek_va8ggtP2oTaSsJftr9S4zlfQ6fqVf8e3mhnTE8U7MzIDDqc13xSErDZeTfs74tqYzMuyWXF3aUbz9v0RX2a-6ZVLIHuqqTfC5cUoDUlIZJBtP23mxcoHXoF8fgApm4RhvbPkg4qfnl588_F3Rnsl015ayvj5SdRHsxygtGazbwinlp4QSyvkU0B-j8EFvzXLnkHCfsv-TbVXqIGOPYSgygHDzfkrylHAgxqKv80MqjknyJzDkcJxpdUE4CaRNvXxH0IugdnsZGyZTPFBHkrYaZH32p8dq0zhxsZ3Ix8aHsPLeiZ94Sh6_gXUUmPiB0JfgzjsOBw8nqk5c5PkYK5ZPPx14snbi7Yn8NtCcj6_5RUoG3zZmPQ0Yw0BDvFuZ2HSrarvXHtWlMI8kNyntEeOziuVPDKvHDOh77xY2g309c-JD4TpGbw4O0hnWx9XQ4qACjxL4YuCghXa0HkcqgImZg0Hte5sLZDaqQ5gw2lzn1t4u8BNltJr3R3u0Gs3GPXopIhFsw9hLmb9Bq9P-cg_I2fULQthtCtPGg7qucEv8zSAYpFq-bd6wRM401f-d2kwbASq4D2jZm5lNqAOLtfeCTDugfLc9QM6WVa618cYtVW5Y7RSrba35h9rQgNY6aCOwVqQz5CAVPW0v6GMdOvk1P2tzpuVJvMYvzsI6A1YzpHD3MLe2rQJMDxJQowybAT3DPWkvnxVGxnuPLJFHUsMIeJFADRsWcA-zWFlu1mxsE9TfaULZ5DIgGps3-yxogCghxMkjFpQ377IO831e1w-ntOsFfh5TlOxUyLbKvqrup1z51UNwEPEOAqqV7Pcam7q3r-aFrfB1eSTalXafOgtmNmOv85dv0blJEZv6sut7xzHwr4_AeNcViFCjopXzGRJH6m6km9pOQxVhrGApzlppUGE989YlOTsu1yhvOoV248Nl7rhbKUtYOD6GDkN8xCRCSWhPEwrtsJTAtHARJGSkBvYT2MO7C3bXB3Yq40C35Y4Uwf3O1TXQarhIPLUML4MoOJ55HNgyrOlBWQUex2S-X574X7cps1LTGzlbFlKTshv47Xws2esGQ46cv_MBqR-GexmU3uSfuL1uwfisQsOMfQ8Ok9Jv91JGctk9gKk-s1yxTzGeS-jH8OiwPQUacAnBT6TzqPPeF2MIw02UqZgy0oxjKQpqNt6KqVW4gvB5tX1-datg3CMH0G3DyBV4rbeFz7hZwVulxewW_ysNOa0HO0BuvgicFtZKDNeNzUIK50LyR9EzA_mKPKSJ2FgXVZuSOAt-mHIXJMa9FV50DuLir3C-k0qCuEJY8myx1qgNp_WWe0KnsyLnzyXPPJCed2qGKDqZCAh1vvX4SXzuk3x6QXQUPefByW4gfrmma03fqrFeEdTLkgcyQxL0eowL-CPPbsQ1XSwZSO_8sNYOA_ff-p3ISvZA-VXHSZ7nXo9i4P4mHNpaEm_tMO15OzIOSlJ2hyjHUo3A9v-a_MDgI-m6tDU6LK3ckyPC2D5RWhRKLY49Iu59V5bVtpTa-D__55U367mbTlYgI0bJYpY_Z0wUbWRRIsGLBnomv7xA&pos=5&reqid=9cLfZlAnl5QuMqyX&type=CLICK,89.000 ₫,-6%,398,1724,4.5,7884,1,0
https://tka.tiki.vn/pixel/pixel?data=bKqfWORNmPIj8Wmm9u9_4GaUUDt5UM3tfB-kI6-6aqKVDCfr6nQRShmRYiU2WOb8LPHa7pEYSLNFhBeCvjO0ZezHY6pmcorxcZljGevoQnb_x3IQFLvEXHUKaDKDORARCpPTa7HE7MSMMOknD_D3WM4pL6RA2F0ClcCjLMPYFB7rMB1oF4IG-uMViAcDOQni1oakhzGo5T5d--ClFqgjylNO3ZmP_nrdYOQND1yi8NE1LOYPTLY_lATDca5vkJMQagJBJgrANcyK1IYu7c5X2IsTcs9XkoZln35PxlpwiZPg28Gk2pDgrvKUJ5IaRWHtzlh9YQV_SZNmC4V-b7ZM2XGn7_g9YoCPwqHTcJOvDiIZXmvWFQk16erVxqIYQGesRbD0qfAhsEOhH_g1bM4JqFM1YEU9DYmQOeIu6tiLe9R3lrbvQjmiqzgFzlqCCQNKlKOvw872cK-ONME-e7AQaMPXqEHCCRYQ_P1bgZhseTcs2uWQ2vOrHaSVVDxeGWpRiVtg_c6tqQXuqZrMsMjTCRBV8lzPaBZglFINhbaif8T11SXaikWRFsOt6bGZ7SIYJ5c1qvIYhjsUkhBodDl2m-4HmK8kFr4scCfz-b6Lr5hw72q_pstiC70OsMRPyUwK2K8rcqanXwc_Hb9pQZrMhipJYFEs6tea8Ku1iMok1BowbyL4GVVnvKZKjEf8sglL5_v6X5MzMf3FT4XAa74Jaj4sTatyf9ArjMNCXBgIjEc3_FQancbSQ13uP2EH5CtRTMZzkBh0ccB4nHk4Y5Upi_nIEyvFuvRdUFcYA0ikygH71l5R-FyM3cu3NhbDgsOictsPx6qCUNs-t3YILQXOzrfNJ2YG6X8sydW9ZEF1lhyb6vWQpGYUIf5DmBsmmNh4j2Dmd9xnhxQgOYgBYgWTYvRyEVcUj2TktbH_UPCDanU4Pm6FWvYQHC7JaBNaUQmUs9hQ90fC6o6DrHp0hQ951yzF_3gTtNAZCzsTZ_kNGfM6lz7-86IMWFlaJZx2dalNSTbfsGC-ghi6bqvaHRJqIgNj9nTm-B1vGSBjTdlW11ztvI5UudB4Hf3k59TMBmfA0GIV6HOCWgEzKv-X7IGFt_hGfN4gDjBGAjDv476EWCROnjcC7vmlRxCaGGkzc0gnuAwBUjaOaiqKzd1zVwi1EBy5kYJ2doumm1LxX34OzGdKXoqbS90Wxx3SDfUQvC1cYjLXFliMSqdG0nYzKXPFJWKGNk2C5P8RobyqDZRloCKIsejvpPhjn_s1kAVg0a8_vInNmVP1_opsRLtxX3TZ2k8Spto7FTQxDHAjnzwk7J_Nzj0UX02bWFdKE67JMjw1f_4Wa8WwvZK48_e7Ix777MKxv95vyxRWbUDUCVrXj5GmIAbGQDh9zun9J3qHVkqIeuHz4PGVdfmo-28LOLlJ98fLeb-rjZmDIzRz9LukQ3o8aynaCAe5Uanld-FJJmLiLl9C6F-VHfsJ6VthjYYdlOI0IbpL_6i4XG3kBXRmIiN_YJW6g3z6IeOoa0t54X3eotmBjAW860VuPXVnonjs_ZhFC3wmomjN0LkGJgqopoFEp3UDtEJwNVNoMgUDsh1pGcD2LZ3qY-RPzLw3BvVB0t1kCNG2wZxrKmkxdIA17WKogS4wTBqMYcrhmXx9IKlIYgy4jDPVHnvK4sD7dNdg4USaCxCCo4G-4X6KNeh8Rjc1axY32c1lxD--HEHR84ohJtZLVLKOvT4avVq0l8quKaCXPtxQ9CG3_N-DDmc2iHH2QkWBMX8zvDIxyRxw2omcjhiIjJz8qLOKNC5rYwF9pe0Hu3V2OqWsF4_EKBy-cNXKI7JhdtrXG08zrgKTDFy0&pos=1&reqid=9cLfZlAnl5QuMqyX&type=CLICK,99.000 ₫,-45%,514,227,4.5,263,1,4.4
https://tiki.vn/quan-kaki-nam-khatoco-1-ply-ong-dung-q2m468r1-vnma011-1907-1-p30763890.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303230600_MD_batched_PID.30763900&itm_medium=CPC&itm_source=tiki-reco&spid=30763900,239.000 ₫,-10%,32,1370,4.6,6246,4,0
